ID,CTR_SRR23389308,CTR_SRR23389309,CTR_SRR23389310,CTR_SRR23389311,CTR_SRR23389312,CTR_SRR23389313,CTR_SRR23389314,CTR_SRR23389315,CTR_SRR23389316,CTR_SRR23389317,CTR_SRR23389319,CTR_SRR23389320,CTR_SRR23389321,CTR_SRR23389322,CTR_SRR23389323,CTR_SRR23389324,CTR_SRR23389325,CTR_SRR23389326,CTR_SRR23389327,CTR_SRR23389328,CTR_SRR23389331,CTR_SRR23389332,CTR_SRR23389333,CTR_SRR23389334,CTR_SRR23389335,CTR_SRR23389336,CTR_SRR23389337,CTR_SRR23389339,CTR_SRR23389340,CTR_SRR23389341,CTR_SRR23389330,CTR_SRR23389342,CTR_SRR23389343,CTR_SRR23389344,CTR_SRR23389345,CTR_SRR23389346,CTR_SRR23389347,CTR_SRR23389348,CTR_SRR23389350,CTR_SRR23389262,CTR_SRR23389263,CTR_SRR23389264,CTR_SRR23389265,CTR_SRR23389266,CTR_SRR23389267,CTR_SRR23389268,CTR_SRR23389269,CTR_SRR23389270,CTR_SRR23389272,CTR_SRR23389273,CTR_SRR23389274,CTR_SRR23389275,CTR_SRR23389276,CTR_SRR23389277,CTR_SRR23389278,CTR_SRR23389279,CTR_SRR23389280,CTR_SRR23389281,CTR_SRR23389283,CTR_SRR23389284,CTR_SRR23389285,CTR_SRR23389291,CTR_SRR23389292,CTR_SRR23389293,CTR_SRR23389294,CTR_SRR23389295,CTR_SRR23389297,CTR_SRR23389298,CTR_SRR23389299,CTR_SRR23389300,CTR_SRR23389301,CTR_SRR23389302,CTR_SRR23389303,CTR_SRR23389304,CTR_SRR23389305,CTR_SRR23389306,CTR_A_461K_BV0D0,CTR_A_464S_WV0D0,CTR_A_466Y_YV0D0,CTR_A_564P_MV0D0,CTR_A_565K_UV0D0,CTR_A_661R_BV0D0,CTR_A_662W_TV0D0,CTR_A_665S_JV0D0,CTR_A_666J_PV0D0,CTR_A_465N_LV0D0
Streptococcus_peroris_ATCC_700780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025306,0,0,0,0,0,0,0,0
Streptococcus_pseudopneumoniae_IS7493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010674,0,0,0,0,0,0.0046211,0,0,0,0,0,0,0,0
Streptococcus_salivarius_JIM8777,0,0.0016069,0.0012052,0.006309,0.0011884,0.0024842,0.062681,0,0.0019552,0.0032261,0.0018219,0,0,0.0071652,0.0083435,0,0,0.0055398,0.13605,0.0013497,0,0.0012546,0,0.051103,0.0030565,0,0.0019662,0,0.0037106,0,0.0016289,0.0036445,0.0013884,0.0087458,0.0029116,0.0014928,0.0011975,0.0032392,0.0051922,0,0.0033879,0.014229,0,0.0080596,0.017222,0.017183,0.019893,0.0027792,0.0012489,0,0.0046641,0.015476,0.0021902,0,0.0025111,0.009385,0.0021413,0.0044795,0.0020516,0.036141,0.0031608,0.021374,0,0.0079525,0.027625,0.0018395,0,0.012265,0.0089451,0.0075001,0,0.0067979,0.0030201,0.0077315,0.0025934,0.0014807,0,0.26166,0,0.024068,0.0010717,0.0024057,0.0069072,0.0044895,0,0.013253
Streptococcus_sanguinis_SK36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010422,0,0,0,0,0,0,0,0
Streptococcus_sp_2_1_36FAA,0,0,0,0,0,0,0.0010188,0,0,0,0,0,0,0,0,0,0,0,0.0010319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020014,0,0,0,0,0,0,0,0
Streptococcus_sp_I_G2,0,0,0,0,0,0,0.0013004,0,0,0,0,0,0,0,0,0,0,0,0.005061,0,0,0,0,0.001764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025148,0.0021775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016491,0,0,0,0,0,0,0,0,0,0,0,0,0.0046841,0,0,0,0,0,0,0,0
Streptococcus_sp_I_P16,0,0,0,0,0,0,0.0014014,0,0,0,0,0,0,0,0,0,0,0,0.0056353,0,0,0,0,0.0018944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026358,0.002267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017223,0,0,0,0,0,0,0,0,0,0,0,0,0.0058073,0,0,0,0,0,0,0,0
Streptococcus_thermophilus_LMG_18311,0,0,0,0,0,0,0.0035104,0,0,0,0,0,0.0011974,0,0,0,0,0,0.0081537,0.053293,0,0,0,0.0081991,0,0,0,0,0,0,0,0,0,0,0,0.028188,0,0,0,0,0,0,0,0,0.00182,0,0.0013231,0.0047879,0,0,0,0.0010634,0.016522,0,0,0,0,0,0,0.0024119,0,0.0015159,0,0,0.0017179,0,0,0.0020496,0,0,0,0,0,0,0,0,0,0.020202,0,0.0017485,0,0,0,0,0,0.0016449
Streptococcus_vestibularis_F0396,0,0,0,0.0014521,0,0,0.0092531,0,0,0,0,0,0,0.0013679,0.001518,0,0,0.0010409,0.025203,0.0013142,0,0,0,0.0093379,0,0,0,0,0,0,0,0,0,0.0017348,0,0,0,0,0,0,0,0.0025571,0,0.0014489,0.004057,0.0030139,0.0035325,0,0,0,0,0.0026926,0,0,0,0.0021038,0,0,0,0.0060327,0,0.0043922,0,0.0012909,0.0049898,0,0,0.0022286,0.0015885,0.0016695,0,0.0014416,0,0.001333,0,0,0,0.048606,0,0.0047484,0,0,0.0013608,0.0010215,0,0.0024109
Subdoligranulum_variabile_DSM_15176,0.0039017,0.0012241,0,0.001035,0.0033206,0.0020727,0,0.0035679,0.0046638,0.0027254,0.00412,0.0021495,0,0.0013088,0.0022349,0.0054379,0.0028046,0.0025864,0,0,0,0.0062338,0,0.0015443,0,0.0060426,0.0011904,0.0015768,0,0,0.0024421,0,0.0023568,0,0.0074789,0.0015864,0.0045594,0,0.0030492,0,0.0040754,0.0030125,0.0031161,0,0,0,0.0015863,0.0022616,0,0.0033404,0,0.0037842,0.0070523,0,0.0018457,0,0,0.0020402,0,0,0.0023897,0,0,0,0,0.0038011,0,0.0065465,0.0019535,0.0022685,0,0,0,0.0018212,0.0014669,0,0.0089006,0,0.0031451,0.0029097,0.0014758,0.005357,0.006375,0.009004,0.0034331,0.005481
Succinatimonas_hippei_YIT_12066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012631,0,0,0,0,0,0,0,0,0,0,0,0,0
Sutterella_wadsworthensis_3_1_45B,0.0012937,0.0030744,0,0.0014277,0,0.010192,0,0,0.0013991,0,0,0,0,0,0,0,0,0.0013177,0,0.017379,0,0.0028608,0.0046957,0.004677,0.0024,0,0,0,0,0,0.0030641,0,0.020709,0,0,0,0,0,0,0,0,0,0,0,0,0.0025069,0,0,0,0,0.0082273,0,0,0,0.0079245,0.0068948,0,0,0.0011699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038869,0,0.0018025,0,0,0,0,0,0,0,0,0,0,0
Veillonella_atypica_ACS_049_V_Sch6,0,0,0,0.0010383,0,0,0.0015887,0,0,0.0020241,0,0,0,0.0014731,0.0032655,0,0,0,0.0064146,0.0035367,0,0,0,0.0030811,0,0,0,0,0.0043441,0,0,0,0,0,0,0,0,0,0.0012277,0,0,0.0030674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013756,0,0.0031499,0,0,0.020268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023797,0,0,0,0,0,0
Veillonella_dispar_ATCC_17748,0,0,0,0.0012487,0,0,0.0024277,0,0,0,0,0,0,0.0012825,0.00111,0,0,0,0.019871,0,0,0,0,0,0,0,0,0,0.029357,0,0,0,0,0,0,0,0,0,0,0,0,0.0018233,0,0,0.0020847,0,0,0,0,0,0,0.0013377,0,0,0,0,0,0,0,0.0014525,0,0.0032724,0,0,0.016796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022152,0,0,0,0,0,0
Veillonella_parvula_Te3_DSM_2008,0,0,0,0,0,0,0.0022665,0,0,0,0,0,0,0,0,0,0,0,0.002844,0,0,0,0,0,0,0,0,0,0.0035128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01019,0,0,0,0,0,0.0012626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veillonella_ratti_ACS_216_V_Col6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veillonella_sp_3_1_44,0,0,0,0,0,0,0.0030167,0,0,0,0,0,0,0.0011496,0,0,0,0,0.0033728,0,0,0,0,0,0,0,0,0,0.0038454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012712,0,0,0.0095028,0,0,0,0,0.0016371,0.0015567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veillonella_sp_6_1_27,0,0,0,0,0,0,0.0037434,0,0,0.0011308,0,0,0,0.0011709,0,0,0,0,0.0030713,0,0,0,0,0,0,0,0,0,0.0039858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013365,0,0,0.0096233,0,0,0,0,0.001556,0.0016704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weissella_cibaria_KACC_11862,0,0,0,0,0,0,0,0.0024085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01543,0,0,0,0,0,0,0,0,0,0.0010643,0.018245,0,0,0,0,0,0,0.0038059,0,0,0,0,0,0,0,0
Weissella_confusa_LBAE_C39_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016921,0,0,0.0033161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056569,0,0.0010134,0,0,0,0,0,0,0,0.0050982,0.056194,0,0,0,0,0,0.0024933,0.046557,0,0,0,0,0,0,0,0
